eval_loss,eval_accuracy,eval_precision_macro,eval_recall_macro,eval_f1_macro,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,exp_name,learning_rate
0.8310158848762512,0.7659574468085106,0.7107843137254902,0.6881578947368422,0.6933621933621934,0.2219,211.836,9.014,10.0,exp03_lr_1e-05,1e-05
1.2660058736801147,0.7659574468085106,0.7121070650482415,0.7131578947368421,0.7110632871034593,0.2312,203.268,8.65,10.0,exp03_lr_2e-05,2e-05
1.0673954486846924,0.8085106382978723,0.7594997594997595,0.7473684210526316,0.7517803517803517,0.222,211.669,9.007,10.0,exp03_lr_3e-05,3e-05
